Year,ID,sl,radius,Increment,IW,Final.Age,bcSL,bc_gr,hdate,hatch_DATE,hatch_DATE_noYear,age_DATE,age_DATE_noYear,HW
2007,747,48,360,72,4.858,98,34.96016123,0.609105074,104,4/14/2007,14-Apr,6/25/2007,25-Jun,pre
2007,748,44,337,72,4.455,109,26.43352727,0.543447654,93,4/3/2007,3-Apr,6/14/2007,14-Jun,pre
2007,750,47,333,72,4.45,98,30.80080614,0.590639852,104,4/14/2007,14-Apr,6/25/2007,25-Jun,pre
2007,751,40,256,72,2.452,88,31.68141448,0.357324803,114,4/24/2007,24-Apr,7/5/2007,5-Jul,pre
2007,752,48,315,72,2.717,111,28.72033843,0.3906456,91,4/1/2007,1-Apr,6/12/2007,12-Jun,pre
2007,753,43,310,72,3.675,100,29.3305043,0.476237123,102,4/12/2007,12-Apr,6/23/2007,23-Jun,pre
2007,756,43,295,72,3.14,106,26.12414652,0.428196554,96,4/6/2007,6-Apr,6/17/2007,17-Jun,pre
2007,757,46,287,72,2.983,96,32.80498688,0.450573213,106,4/16/2007,16-Apr,6/27/2007,27-Jun,pre
2007,758,44,272,72,2.541,104,28.30644396,0.386370758,98,4/8/2007,8-Apr,6/19/2007,19-Jun,pre
2007,759,42,271,72,4.077,82,37.09643282,0.591247254,120,4/30/2007,30-Apr,7/11/2007,11-Jul,pre
2007,760,41,265,72,2.871,88,32.59722074,0.414900323,114,4/24/2007,24-Apr,7/5/2007,5-Jul,pre
2007,761,44,265,72,4.569,96,28.98877026,0.713682428,106,4/16/2007,16-Apr,6/27/2007,27-Jun,pre
2007,762,41,280,72,3.504,93,32.524808,0.478421742,109,4/19/2007,19-Apr,6/30/2007,30-Jun,pre
2007,763,40,299,72,5.437,88,31.18279472,0.675123157,114,4/24/2007,24-Apr,7/5/2007,5-Jul,pre
2007,764,40,282,72,4.254,91,30.51011567,0.561036855,111,4/21/2007,21-Apr,7/2/2007,2-Jul,pre
2007,765,41,280,72,3.069,82,34.23614878,0.419028632,120,4/30/2007,30-Apr,7/11/2007,11-Jul,pre
2007,766,47,350,72,3.228,111,26.54838014,0.407130437,91,4/1/2007,1-Apr,6/12/2007,12-Jun,pre
2007,767,40,265,72,4.07,96,27.2316886,0.572317787,106,4/16/2007,16-Apr,6/27/2007,27-Jun,pre
2007,768,45,310,72,4.045,97,30.7731787,0.550999523,105,4/15/2007,15-Apr,6/26/2007,26-Jun,pre
2007,769,45,310,72,3.343,108,27.99025651,0.455374884,94,4/4/2007,4-Apr,6/15/2007,15-Jun,pre
2007,770,42,253,72,2.945,101,30.29430281,0.458500515,101,4/11/2007,11-Apr,6/22/2007,22-Jun,pre
2007,771,48,338,72,3.452,108,25.18361751,0.46169898,94,4/4/2007,4-Apr,6/15/2007,15-Jun,pre
2007,772,44,298,72,3.797,99,30.15255559,0.525535207,103,4/13/2007,13-Apr,6/24/2007,24-Jun,pre
2007,773,44,295,72,3.126,94,30.79295042,0.437190781,108,4/18/2007,18-Apr,6/29/2007,29-Jun,pre
2007,774,41,264,72,3.164,94,28.33471434,0.45903119,108,4/18/2007,18-Apr,6/29/2007,29-Jun,pre
2007,775,43,292,72,2.417,101,27.71600387,0.333087648,101,4/11/2007,11-Apr,6/22/2007,22-Jun,pre
2007,745,49,366,73,3.064,118,24.5882209,0.386291851,84,3/25/2007,25-Mar,6/6/2007,6-Jun,pre
2007,746,46,360,73,5.813,99,29.53269419,0.695788167,103,4/13/2007,13-Apr,6/25/2007,25-Jun,pre
2007,747,48,360,73,4.001,98,35.46181405,0.50165282,104,4/14/2007,14-Apr,6/26/2007,26-Jun,pre
2007,748,44,337,73,4.459,109,26.97746287,0.543935598,93,4/3/2007,3-Apr,6/15/2007,15-Jun,pre
2007,750,47,333,73,4.429,98,31.3886587,0.587852563,104,4/14/2007,14-Apr,6/26/2007,26-Jun,pre
2007,751,40,256,73,2.417,88,32.0336388,0.352224326,114,4/24/2007,24-Apr,7/6/2007,6-Jul,pre
2007,752,48,315,73,2.616,111,29.09646243,0.376123993,91,4/1/2007,1-Apr,6/13/2007,13-Jun,pre
2007,753,43,310,73,2.879,100,29.70358912,0.37308481,102,4/12/2007,12-Apr,6/24/2007,24-Jun,pre
2007,756,43,295,73,3.55,106,26.60825409,0.484107569,96,4/6/2007,6-Apr,6/18/2007,18-Jun,pre
2007,757,46,287,73,2.755,96,33.22112137,0.416134496,106,4/16/2007,16-Apr,6/28/2007,28-Jun,pre
2007,758,44,272,73,3.152,104,28.78572008,0.479276123,98,4/8/2007,8-Apr,6/20/2007,20-Jun,pre
2007,759,42,271,73,3.001,82,37.53163836,0.435205545,120,4/30/2007,30-Apr,7/12/2007,12-Jul,pre
2007,760,41,265,73,4.79,88,33.28944385,0.692223109,114,4/24/2007,24-Apr,7/6/2007,6-Jul,pre
2007,761,44,265,73,4.253,96,29.65309317,0.664322908,106,4/16/2007,16-Apr,6/28/2007,28-Jun,pre
2007,762,41,280,73,2.991,93,32.93318683,0.408378833,109,4/19/2007,19-Apr,7/1/2007,1-Jul,pre
2007,763,40,299,73,5.352,88,31.84736326,0.664568537,114,4/24/2007,24-Apr,7/6/2007,6-Jul,pre
2007,764,40,282,73,4.23,91,31.0679873,0.557871626,111,4/21/2007,21-Apr,7/3/2007,3-Jul,pre
2007,765,41,280,73,4.427,82,34.84059315,0.604444364,120,4/30/2007,30-Apr,7/12/2007,12-Jul,pre
2007,766,47,350,73,4.183,111,27.07595963,0.527579498,91,4/1/2007,1-Apr,6/13/2007,13-Jun,pre
2007,767,40,265,73,4.916,96,27.92296974,0.691281141,106,4/16/2007,16-Apr,6/28/2007,28-Jun,pre
2007,768,45,310,73,4.23,97,31.34937845,0.576199748,105,4/15/2007,15-Apr,6/27/2007,27-Jun,pre
2007,769,45,310,73,3.847,108,28.51428499,0.524028471,94,4/4/2007,4-Apr,6/16/2007,16-Jun,pre
2007,770,42,253,73,2.662,101,30.70874369,0.414440873,101,4/11/2007,11-Apr,6/23/2007,23-Jun,pre
2007,771,48,338,73,2.817,108,25.56038635,0.376768837,94,4/4/2007,4-Apr,6/16/2007,16-Jun,pre
2007,772,44,298,73,2.888,99,30.55227792,0.399722328,103,4/13/2007,13-Apr,6/25/2007,25-Jun,pre
2007,773,44,295,73,2.762,94,31.17923351,0.386283089,108,4/18/2007,18-Apr,6/30/2007,30-Jun,pre
2007,774,41,264,73,3.49,94,28.84104141,0.506327071,108,4/18/2007,18-Apr,6/30/2007,30-Jun,pre
2007,775,43,292,73,2.154,101,28.0128474,0.296843522,101,4/11/2007,11-Apr,6/23/2007,23-Jun,pre
2007,745,49,366,74,2.709,118,24.92975635,0.341535452,84,3/25/2007,25-Mar,6/7/2007,7-Jun,pre
2007,746,46,360,74,6.605,99,30.32328095,0.790586761,103,4/13/2007,13-Apr,6/26/2007,26-Jun,pre
2007,747,48,360,74,4.024,98,35.96635065,0.504536603,104,4/14/2007,14-Apr,6/27/2007,27-Jun,pre
2007,748,44,337,74,6.033,109,27.71340444,0.735941571,93,4/3/2007,3-Apr,6/16/2007,16-Jun,pre
2007,750,47,333,74,4.948,98,32.04539713,0.656738424,104,4/14/2007,14-Apr,6/27/2007,27-Jun,pre
2007,751,40,256,74,2.578,88,32.40932532,0.375686518,114,4/24/2007,24-Apr,7/7/2007,7-Jul,pre
2007,752,48,315,74,4.233,111,29.70507591,0.60861348,91,4/1/2007,1-Apr,6/14/2007,14-Jun,pre
2007,753,43,310,74,2.617,100,30.04272178,0.339132667,102,4/12/2007,12-Apr,6/25/2007,25-Jun,pre
2007,756,43,295,74,3.602,106,27.09945281,0.491198722,96,4/6/2007,6-Apr,6/19/2007,19-Jun,pre
2007,757,46,287,74,3.439,96,33.74057202,0.519450647,106,4/16/2007,16-Apr,6/29/2007,29-Jun,pre
2007,758,44,272,74,1.796,104,29.05881016,0.273090075,98,4/8/2007,8-Apr,6/21/2007,21-Jun,pre
2007,759,42,271,74,3.95,82,38.10446806,0.572829692,120,4/30/2007,30-Apr,7/13/2007,13-Jul,pre
2007,760,41,265,74,3.732,88,33.82877091,0.539327065,114,4/24/2007,24-Apr,7/7/2007,7-Jul,pre
2007,761,44,265,74,4.367,96,30.33522299,0.682129823,106,4/16/2007,16-Apr,6/29/2007,29-Jun,pre
2007,762,41,280,74,4.229,93,33.51059709,0.577410258,109,4/19/2007,19-Apr,7/2/2007,2-Jul,pre
2007,763,40,299,74,3.167,88,32.24061598,0.39325272,114,4/24/2007,24-Apr,7/7/2007,7-Jul,pre
2007,764,40,282,74,3.874,91,31.57890802,0.510920728,111,4/21/2007,21-Apr,7/4/2007,4-Jul,pre
2007,765,41,280,74,4.538,82,35.460193,0.619599847,120,4/30/2007,30-Apr,7/13/2007,13-Jul,pre
2007,766,47,350,74,3.717,111,27.54476504,0.468805401,91,4/1/2007,1-Apr,6/14/2007,14-Jun,pre
2007,767,40,265,74,4.133,96,28.5041465,0.58117676,106,4/16/2007,16-Apr,6/29/2007,29-Jun,pre
2007,768,45,310,74,4.258,97,31.92939229,0.580013836,105,4/15/2007,15-Apr,6/28/2007,28-Jun,pre
2007,769,45,310,74,3.532,108,28.99540496,0.481119979,94,4/4/2007,4-Apr,6/17/2007,17-Jun,pre
2007,770,42,253,74,2.992,101,31.17456153,0.465817841,101,4/11/2007,11-Apr,6/24/2007,24-Jun,pre
2007,771,48,338,74,3.11,108,25.97634343,0.415957076,94,4/4/2007,4-Apr,6/17/2007,17-Jun,pre
2007,772,44,298,74,3.634,99,31.05525262,0.502974702,103,4/13/2007,13-Apr,6/26/2007,26-Jun,pre
2007,773,44,295,74,2.534,94,31.53362936,0.354395854,108,4/18/2007,18-Apr,7/1/2007,1-Jul,pre
2007,774,41,264,74,4.278,94,29.46169104,0.62064963,108,4/18/2007,18-Apr,7/1/2007,1-Jul,pre
2007,775,43,292,74,2.415,101,28.34565942,0.332812027,101,4/11/2007,11-Apr,6/24/2007,24-Jun,pre
2007,745,49,366,75,3.046,118,25.31377886,0.384022513,84,3/25/2007,25-Mar,6/8/2007,8-Jun,pre
2007,746,46,360,75,6.647,99,31.11889491,0.79561396,103,4/13/2007,13-Apr,6/27/2007,27-Jun,pre
2007,747,48,360,75,4.146,98,36.48618384,0.51983319,104,4/14/2007,14-Apr,6/28/2007,28-Jun,pre
2007,748,44,337,75,4.494,109,28.26160955,0.548205109,93,4/3/2007,3-Apr,6/17/2007,17-Jun,pre
2007,750,47,333,75,6.153,98,32.86207286,0.816675733,104,4/14/2007,14-Apr,6/28/2007,28-Jun,pre
2007,751,40,256,75,3.55,88,32.92665935,0.517334033,114,4/24/2007,24-Apr,7/8/2007,8-Jul,pre
2007,752,48,315,75,2.792,111,30.10650488,0.401428972,91,4/1/2007,1-Apr,6/15/2007,15-Jun,pre
2007,753,43,310,75,2.931,100,30.42254519,0.379823403,102,4/12/2007,12-Apr,6/26/2007,26-Jun,pre
2007,756,43,295,75,2.678,106,27.46464719,0.365194386,96,4/6/2007,6-Apr,6/20/2007,20-Jun,pre
2007,757,46,287,75,3.207,96,34.22497976,0.484407742,106,4/16/2007,16-Apr,6/30/2007,30-Jun,pre
2007,758,44,272,75,2.347,104,29.41568232,0.356872164,98,4/8/2007,8-Apr,6/22/2007,22-Jun,pre
2007,759,42,271,75,2.529,82,38.47122408,0.366756023,120,4/30/2007,30-Apr,7/14/2007,14-Jul,pre
2007,760,41,265,75,3.479,88,34.33153588,0.502764968,114,4/24/2007,24-Apr,7/8/2007,8-Jul,pre
2007,761,44,265,75,3.862,96,30.93847131,0.603248312,106,4/16/2007,16-Apr,6/30/2007,30-Jun,pre
2007,762,41,280,75,3.159,93,33.94191395,0.431316861,109,4/19/2007,19-Apr,7/3/2007,3-Jul,pre
2007,763,40,299,75,2.671,88,32.57227939,0.331663408,114,4/24/2007,24-Apr,7/8/2007,8-Jul,pre
2007,764,40,282,75,3.322,91,32.01702848,0.438120459,111,4/21/2007,21-Apr,7/5/2007,5-Jul,pre
2007,765,41,280,75,3.451,82,35.93137833,0.47118534,120,4/30/2007,30-Apr,7/14/2007,14-Jul,pre
2007,766,47,350,75,3.289,111,27.95958908,0.414824042,91,4/1/2007,1-Apr,6/15/2007,15-Jun,pre
2007,767,40,265,75,3.988,96,29.06493356,0.56078706,106,4/16/2007,16-Apr,6/30/2007,30-Jun,pre
2007,768,45,310,75,2.964,97,32.33314076,0.403748476,105,4/15/2007,15-Apr,6/29/2007,29-Jun,pre
2007,769,45,310,75,2.526,108,29.3394902,0.34408524,94,4/4/2007,4-Apr,6/18/2007,18-Jun,pre
2007,770,42,253,75,2.333,101,31.53778112,0.363219593,101,4/11/2007,11-Apr,6/25/2007,25-Jun,pre
2007,771,48,338,75,2.97,108,26.37357575,0.39723232,94,4/4/2007,4-Apr,6/18/2007,18-Jun,pre
2007,772,44,298,75,3.978,99,31.60583967,0.550587057,103,4/13/2007,13-Apr,6/27/2007,27-Jun,pre
2007,773,44,295,75,2.261,94,31.84984445,0.316215085,108,4/18/2007,18-Apr,7/2/2007,2-Jul,pre
2007,774,41,264,75,4.394,94,30.09916988,0.637478839,108,4/18/2007,18-Apr,7/2/2007,2-Jul,pre
2007,775,43,292,75,3.619,101,28.84439513,0.498735704,101,4/11/2007,11-Apr,6/25/2007,25-Jun,pre
2007,745,49,366,76,2.709,118,25.65531432,0.341535452,84,3/25/2007,25-Mar,6/9/2007,9-Jun,pre
2007,746,46,360,76,6.825,99,31.93581461,0.816919704,103,4/13/2007,13-Apr,6/28/2007,28-Jun,pre
2007,747,48,360,76,3.921,98,36.97780611,0.491622271,104,4/14/2007,14-Apr,6/29/2007,29-Jun,pre
2007,748,44,337,76,2.916,109,28.61732074,0.355711192,93,4/3/2007,3-Apr,6/18/2007,18-Jun,pre
2007,750,47,333,76,6.542,98,33.73037981,0.868306947,104,4/14/2007,14-Apr,6/29/2007,29-Jun,pre
2007,751,40,256,76,2.549,88,33.29811976,0.371460409,114,4/24/2007,24-Apr,7/9/2007,9-Jul,pre
2007,752,48,315,76,3.269,111,30.57651609,0.470011214,91,4/1/2007,1-Apr,6/16/2007,16-Jun,pre
2007,753,43,310,76,4.166,100,30.96241018,0.539864994,102,4/12/2007,12-Apr,6/27/2007,27-Jun,pre
2007,756,43,295,76,2.92,106,27.86284272,0.398195521,96,4/6/2007,6-Apr,6/21/2007,21-Jun,pre
2007,757,46,287,76,3.097,96,34.69277233,0.467792571,106,4/16/2007,16-Apr,7/1/2007,1-Jul,pre
2007,758,44,272,76,3.458,104,29.94148715,0.525804833,98,4/8/2007,8-Apr,6/23/2007,23-Jun,pre
2007,759,42,271,76,3.935,82,39.04187847,0.570654389,120,4/30/2007,30-Apr,7/15/2007,15-Jul,pre
2007,760,41,265,76,4.474,88,34.9780925,0.646556616,114,4/24/2007,24-Apr,7/9/2007,9-Jul,pre
2007,761,44,265,76,4.888,96,31.70198186,0.763510551,106,4/16/2007,16-Apr,7/1/2007,1-Jul,pre
2007,762,41,280,76,3.672,93,34.44327372,0.50135977,109,4/19/2007,19-Apr,7/4/2007,4-Jul,pre
2007,763,40,299,76,3.713,88,33.03333002,0.461050631,114,4/24/2007,24-Apr,7/9/2007,9-Jul,pre
2007,764,40,282,76,3.506,91,32.4794157,0.462387215,111,4/21/2007,21-Apr,7/6/2007,6-Jul,pre
2007,765,41,280,76,3.74,82,36.44202255,0.510644211,120,4/30/2007,30-Apr,7/15/2007,15-Jul,pre
2007,766,47,350,76,4.458,111,28.52185286,0.562263782,91,4/1/2007,1-Apr,6/16/2007,16-Jun,pre
2007,767,40,265,76,3.223,96,29.51814738,0.453213815,106,4/16/2007,16-Apr,7/1/2007,1-Jul,pre
2007,768,45,310,76,5.009,97,33.01545389,0.68231313,105,4/15/2007,15-Apr,6/30/2007,30-Jun,pre
2007,769,45,310,76,3.658,108,29.83777358,0.498283376,94,4/4/2007,4-Apr,6/19/2007,19-Jun,pre
2007,770,42,253,76,2.891,101,31.98787449,0.450093375,101,4/11/2007,11-Apr,6/26/2007,26-Jun,pre
2007,771,48,338,76,3.051,108,26.78164168,0.408065929,94,4/4/2007,4-Apr,6/19/2007,19-Jun,pre
2007,772,44,298,76,3.395,99,32.07573486,0.469895188,103,4/13/2007,13-Apr,6/28/2007,28-Jun,pre
2007,773,44,295,76,3.172,94,32.29346862,0.44362417,108,4/18/2007,18-Apr,7/3/2007,3-Jul,pre
2007,774,41,264,76,3.956,94,30.67310395,0.573934066,108,4/18/2007,18-Apr,7/3/2007,3-Jul,pre
2007,775,43,292,76,2.916,101,29.24625015,0.401855019,101,4/11/2007,11-Apr,6/26/2007,26-Jun,pre
2007,745,49,366,77,3.451,118,26.09039695,0.43508263,84,3/25/2007,25-Mar,6/10/2007,10-Jun,pre
2007,746,46,360,77,5.802,99,32.63028613,0.69447152,103,4/13/2007,13-Apr,6/29/2007,29-Jun,pre
2007,747,48,360,77,4.917,98,37.59430871,0.616502603,104,4/14/2007,14-Apr,6/30/2007,30-Jun,pre
2007,748,44,337,77,3.496,109,29.04378381,0.426463075,93,4/3/2007,3-Apr,6/19/2007,19-Jun,pre
2007,750,47,333,77,6.64,98,34.6116941,0.881314296,104,4/14/2007,14-Apr,6/30/2007,30-Jun,pre
2007,751,40,256,77,2.922,88,33.72393668,0.425816914,114,4/24/2007,24-Apr,7/10/2007,10-Jul,pre
2007,752,48,315,77,2.588,111,30.94861429,0.372098201,91,4/1/2007,1-Apr,6/17/2007,17-Jun,pre
2007,753,43,310,77,3.013,100,31.35285983,0.390449647,102,4/12/2007,12-Apr,6/28/2007,28-Jun,pre
2007,756,43,295,77,4.036,106,28.41322529,0.550382577,96,4/6/2007,6-Apr,6/22/2007,22-Jun,pre
2007,757,46,287,77,3.172,96,35.17189343,0.479121097,106,4/16/2007,16-Apr,7/2/2007,2-Jul,pre
2007,758,44,272,77,3.563,104,30.48325772,0.541770567,98,4/8/2007,8-Apr,6/24/2007,24-Jun,pre
2007,759,42,271,77,4.112,82,39.63820143,0.59632296,120,4/30/2007,30-Apr,7/16/2007,16-Jul,pre
2007,760,41,265,77,2.986,88,35.40961195,0.431519458,114,4/24/2007,24-Apr,7/10/2007,10-Jul,pre
2007,761,44,265,77,6.426,96,32.70572956,1.003747709,106,4/16/2007,16-Apr,7/2/2007,2-Jul,pre
2007,762,41,280,77,4.433,93,35.0485373,0.605263579,109,4/19/2007,19-Apr,7/5/2007,5-Jul,pre
2007,763,40,299,77,3.16,88,33.42571353,0.392383516,114,4/24/2007,24-Apr,7/10/2007,10-Jul,pre
2007,764,40,282,77,4.782,91,33.11008759,0.630671895,111,4/21/2007,21-Apr,7/7/2007,7-Jul,pre
2007,765,41,280,77,4.213,82,37.01724823,0.575225684,120,4/30/2007,30-Apr,7/16/2007,16-Jul,pre
2007,766,47,350,77,3.709,111,28.98964926,0.467796404,91,4/1/2007,1-Apr,6/17/2007,17-Jun,pre
2007,767,40,265,77,3.857,96,30.0605134,0.542366021,106,4/16/2007,16-Apr,7/2/2007,2-Jul,pre
2007,768,45,310,77,3.831,97,33.53730288,0.521848992,105,4/15/2007,15-Apr,7/1/2007,1-Jul,pre
2007,769,45,310,77,3.248,108,30.28020781,0.442434227,94,4/4/2007,4-Apr,6/20/2007,20-Jun,pre
2007,770,42,253,77,2.717,101,32.4108782,0.423003701,101,4/11/2007,11-Apr,6/27/2007,27-Jun,pre
2007,771,48,338,77,3.624,108,27.26634536,0.48470368,94,4/4/2007,4-Apr,6/20/2007,20-Jun,pre
2007,772,44,298,77,3.261,99,32.52708338,0.451348515,103,4/13/2007,13-Apr,6/29/2007,29-Jun,pre
2007,773,44,295,77,1.518,94,32.50577048,0.212301857,108,4/18/2007,18-Apr,7/4/2007,4-Jul,pre
2007,774,41,264,77,3.887,94,31.23702754,0.563923589,108,4/18/2007,18-Apr,7/4/2007,4-Jul,pre
2007,775,43,292,77,3.36,101,29.70929297,0.46304282,101,4/11/2007,11-Apr,6/27/2007,27-Jun,pre
2007,745,49,366,78,3.246,118,26.49963433,0.409237386,84,3/25/2007,25-Mar,6/11/2007,11-Jun,pre
2007,746,46,360,78,5.802,99,33.32475765,0.69447152,103,4/13/2007,13-Apr,6/30/2007,30-Jun,pre
2007,747,48,360,78,4.815,98,38.19802237,0.603713654,104,4/14/2007,14-Apr,7/1/2007,1-Jul,pre
2007,748,44,337,78,3.034,109,29.41388935,0.370105541,93,4/3/2007,3-Apr,6/20/2007,20-Jun,pre
2007,750,47,333,78,7.075,98,35.5507451,0.939051001,104,4/14/2007,14-Apr,7/1/2007,1-Jul,pre
2007,751,40,256,78,3.227,88,34.1942006,0.470263922,114,4/24/2007,24-Apr,7/11/2007,11-Jul,pre
2007,752,48,315,78,3.995,111,31.52300854,0.574394248,91,4/1/2007,1-Apr,6/18/2007,18-Jun,pre
2007,753,43,310,78,3.365,100,31.78892457,0.43606474,102,4/12/2007,12-Apr,6/29/2007,29-Jun,pre
2007,756,43,295,78,3.739,106,28.92310648,0.509881183,96,4/6/2007,6-Apr,6/23/2007,23-Jun,pre
2007,757,46,287,78,3.16,96,35.64920196,0.477308532,106,4/16/2007,16-Apr,7/3/2007,3-Jul,pre
2007,758,44,272,78,3.957,104,31.0849378,0.601680082,98,4/8/2007,8-Apr,6/25/2007,25-Jun,pre
2007,759,42,271,78,3.914,82,40.20581039,0.567608965,120,4/30/2007,30-Apr,7/17/2007,17-Jul,pre
2007,760,41,265,78,3.984,88,35.9853566,0.575744648,114,4/24/2007,24-Apr,7/11/2007,11-Jul,pre
2007,761,44,265,78,3.478,96,33.24899669,0.543267123,106,4/16/2007,16-Apr,7/3/2007,3-Jul,pre
2007,762,41,280,78,3.69,93,35.55235472,0.503817416,109,4/19/2007,19-Apr,7/6/2007,6-Jul,pre
2007,763,40,299,78,3.911,88,33.91135022,0.485636687,114,4/24/2007,24-Apr,7/11/2007,11-Jul,pre
2007,764,40,282,78,3.726,91,33.60148941,0.491401815,111,4/21/2007,21-Apr,7/8/2007,8-Jul,pre
2007,765,41,280,78,3.598,82,37.50850434,0.491256115,120,4/30/2007,30-Apr,7/17/2007,17-Jul,pre
2007,766,47,350,78,2.193,111,29.26624067,0.276591403,91,4/1/2007,1-Apr,6/18/2007,18-Jun,pre
2007,767,40,265,78,4.162,96,30.6457681,0.5852547,106,4/16/2007,16-Apr,7/3/2007,3-Jul,pre
2007,768,45,310,78,3.582,97,34.02523373,0.487930851,105,4/15/2007,15-Apr,7/2/2007,2-Jul,pre
2007,769,45,310,78,3.15,108,30.70929273,0.429084919,94,4/4/2007,4-Apr,6/21/2007,21-Jun,pre
2007,770,42,253,78,1.915,101,32.7090203,0.298142101,101,4/11/2007,11-Apr,6/28/2007,28-Jun,pre
2007,771,48,338,78,2.643,108,27.619842,0.353496641,94,4/4/2007,4-Apr,6/21/2007,21-Jun,pre
2007,772,44,298,78,4.112,99,33.09621711,0.56913373,103,4/13/2007,13-Apr,6/30/2007,30-Jun,pre
2007,773,44,295,78,3.172,94,32.94939465,0.44362417,108,4/18/2007,18-Apr,7/5/2007,5-Jul,pre
2007,774,41,264,78,3.734,94,31.77875398,0.541726442,108,4/18/2007,18-Apr,7/5/2007,5-Jul,pre
2007,775,43,292,78,4.138,101,30.27955225,0.570259282,101,4/11/2007,11-Apr,6/28/2007,28-Jun,pre
2007,745,49,366,79,3.246,118,26.90887172,0.409237386,84,3/25/2007,25-Mar,6/12/2007,12-Jun,pre
2007,746,46,360,79,3.526,99,33.74680291,0.422045257,103,4/13/2007,13-Apr,7/1/2007,1-Jul,pre
2007,747,48,360,79,4.62,98,38.77728656,0.579264191,104,4/14/2007,14-Apr,7/2/2007,2-Jul,pre
2007,748,44,337,79,3.765,109,29.87316666,0.459277311,93,4/3/2007,3-Apr,6/21/2007,21-Jun,pre
2007,750,47,333,79,5.004,98,36.2149163,0.664171196,104,4/14/2007,14-Apr,7/2/2007,2-Jul,pre
2007,751,40,256,79,2.33,88,34.5337466,0.339545999,114,4/24/2007,24-Apr,7/12/2007,12-Jul,pre
2007,752,48,315,79,3.339,111,32.00308424,0.480075694,91,4/1/2007,1-Apr,6/19/2007,19-Jun,pre
2007,753,43,310,79,2.919,100,32.16719291,0.378268343,102,4/12/2007,12-Apr,6/30/2007,30-Jun,pre
2007,756,43,295,79,3.858,106,29.44921549,0.526109014,96,4/6/2007,6-Apr,6/24/2007,24-Jun,pre
2007,757,46,287,79,3.219,96,36.13542227,0.486220306,106,4/16/2007,16-Apr,7/4/2007,4-Jul,pre
2007,758,44,272,79,4.74,104,31.80567664,0.72073884,98,4/8/2007,8-Apr,6/26/2007,26-Jun,pre
2007,759,42,271,79,2.707,82,40.59838001,0.392569614,120,4/30/2007,30-Apr,7/18/2007,18-Jul,pre
2007,760,41,265,79,3.475,88,36.48754351,0.502186911,114,4/24/2007,24-Apr,7/12/2007,12-Jul,pre
2007,761,44,265,79,4.116,96,33.89192006,0.642923369,106,4/16/2007,16-Apr,7/4/2007,4-Jul,pre
2007,762,41,280,79,4.318,93,36.14191667,0.589561952,109,4/19/2007,19-Apr,7/7/2007,7-Jul,pre
2007,763,40,299,79,6.317,88,34.69574473,0.784394515,114,4/24/2007,24-Apr,7/12/2007,12-Jul,pre
2007,764,40,282,79,4.058,91,34.13667689,0.535187484,111,4/21/2007,21-Apr,7/9/2007,9-Jul,pre
2007,765,41,280,79,4.811,82,38.16537849,0.656874144,120,4/30/2007,30-Apr,7/18/2007,18-Jul,pre
2007,766,47,350,79,4.143,111,29.78877518,0.522534511,91,4/1/2007,1-Apr,6/19/2007,19-Jun,pre
2007,767,40,265,79,3.561,96,31.14651101,0.500742909,106,4/16/2007,16-Apr,7/4/2007,4-Jul,pre
2007,768,45,310,79,4.211,97,34.59884535,0.573611617,105,4/15/2007,15-Apr,7/3/2007,3-Jul,pre
2007,769,45,310,79,3.229,108,31.14913882,0.439846096,94,4/4/2007,4-Apr,6/22/2007,22-Jun,pre
2007,770,42,253,79,2.321,101,33.07037164,0.36135134,101,4/11/2007,11-Apr,6/29/2007,29-Jun,pre
2007,771,48,338,79,3.118,108,28.03686906,0.417027062,94,4/4/2007,4-Apr,6/22/2007,22-Jun,pre
2007,772,44,298,79,3.04,99,33.51697745,0.420760345,103,4/13/2007,13-Apr,7/1/2007,1-Jul,pre
2007,773,44,295,79,2.519,94,33.30169265,0.352298009,108,4/18/2007,18-Apr,7/6/2007,6-Jul,pre
2007,774,41,264,79,3.789,94,32.32845979,0.549705808,108,4/18/2007,18-Apr,7/6/2007,6-Jul,pre
2007,775,43,292,79,3.67,101,30.78531628,0.505764032,101,4/11/2007,11-Apr,6/29/2007,29-Jun,pre
2007,745,49,366,80,3.579,118,27.36009187,0.451220149,84,3/25/2007,25-Mar,6/13/2007,13-Jun,pre
2007,746,46,360,80,2.917,99,34.09595379,0.349150883,103,4/13/2007,13-Apr,7/2/2007,2-Jul,pre
2007,747,48,360,80,3.756,98,39.24822082,0.470934264,104,4/14/2007,14-Apr,7/3/2007,3-Jul,pre
2007,748,44,337,80,3.918,109,30.35110783,0.477941169,93,4/3/2007,3-Apr,6/22/2007,22-Jun,pre
2007,750,47,333,80,4.281,98,36.78312511,0.568208811,104,4/14/2007,14-Apr,7/3/2007,3-Jul,pre
2007,751,40,256,80,2.006,88,34.82607676,0.292330161,114,4/24/2007,24-Apr,7/13/2007,13-Jul,pre
2007,752,48,315,80,2.478,111,32.35936683,0.35628259,91,4/1/2007,1-Apr,6/20/2007,20-Jun,pre
2007,753,43,310,80,2.8,100,32.53004024,0.362847332,102,4/12/2007,12-Apr,7/1/2007,1-Jul,pre
2007,756,43,295,80,3.937,106,29.9860976,0.536882112,96,4/6/2007,6-Apr,6/25/2007,25-Jun,pre
2007,757,46,287,80,3.267,96,36.62889283,0.493470562,106,4/16/2007,16-Apr,7/5/2007,5-Jul,pre
